=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2021.12.11 18:30:36 =~=~=~=~=~=~=~=~=~=~=~=

!1!1%!1%!%1!!%1!!1%s1!!1%s1!1!1%s1!1!1%s1%1!1starting
-0.03,0.03,0.11,-0.00,0.00,0.00,23.95,-25.84,25.84,0.06,-0.26,0.20
-0.03,0.02,0.12,-0.00,0.00,0.00,26.71,-26.36,26.62,0.06,-0.26,0.21
-0.03,0.02,0.12,-0.00,0.00,0.00,26.81,-26.62,26.09,0.05,-0.26,0.21
-0.03,0.02,0.12,-0.00,0.00,0.00,26.53,-26.81,26.62,0.05,-0.27,0.22
-0.03,0.02,0.13,-0.00,0.00,0.00,24.70,-27.08,27.37,0.05,-0.28,0.23
-0.03,0.02,0.13,-0.00,0.00,0.00,27.46,-26.53,26.44,0.05,-0.28,0.23
-0.03,0.02,0.13,-0.00,-0.00,0.00,25.67,-27.56,26.81,0.05,-0.28,0.23
-0.04,0.02,0.13,-0.00,-0.00,0.00,27.46,-28.46,27.75,0.06,-0.29,0.23
-0.04,0.03,0.13,-0.00,-0.00,0.00,28.87,-28.05,27.95,0.06,-0.29,0.23
-0.04,0.03,0.13,-0.00,-0.00,0.00,28.25,-28.25,27.75,0.07,-0.29,0.22
-0.04,0.03,0.13,-0.00,-0.00,0.00,28.46,-28.46,28.56,0.07,-0.29,0.22
-0.05,0.03,0.12,0.00,-0.00,0.00,28.46,-28.66,28.66,0.08,-0.29,0.21
-0.05,0.04,0.12,0.00,-0.00,0.00,26.90,-27.85,28.56,0.09,-0.29,0.20
-0.06,0.04,0.12,0.00,-0.00,0.00,28.77,-29.20,29.09,0.10,-0.29,0.18
-0.06,0.05,0.12,0.00,-0.00,0.00,30.21,-29.42,28.87,0.11,-0.29,0.18
-0.06,0.05,0.11,0.00,-0.00,0.00,30.21,-28.87,29.09,0.12,-0.29,0.17
-0.07,0.06,0.11,0.00,-0.00,0.00,26.90,-28.05,29.42,0.14,-0.29,0.16
-0.07,0.06,0.11,-0.00,-0.00,0.00,29.31,-29.09,30.44,0.14,-0.30,0.15
-0.08,0.07,0.11,0.00,-0.00,0.00,29.98,-29.75,29.64,0.16,-0.30,0.14
-0.08,0.08,0.11,0.00,-0.00,0.00,29.53,-29.86,29.53,0.18,-0.31,0.13
-0.09,0.08,0.11,0.00,-0.00,0.00,29.98,-30.44,30.56,0.19,-0.31,0.12
-0.09,0.09,0.11,0.00,-0.00,0.00,30.09,-29.98,29.98,0.20,-0.31,0.12
-0.09,0.09,0.11,0.00,-0.00,0.00,29.42,-30.32,30.56,0.21,-0.32,0.11
-0.09,0.09,0.10,0.00,-0.00,0.00,28.56,-29.20,30.21,0.22,-0.31,0.10
-0.10,0.10,0.10,0.00,-0.00,0.00,29.98,-30.56,30.68,0.22,-0.31,0.08
-0.10,0.10,0.09,0.00,-0.00,0.00,29.53,-30.80,30.32,0.23,-0.30,0.08
-0.10,0.10,0.09,0.00,-0.00,0.00,29.86,-31.80,29.86,0.22,-0.29,0.07
-0.10,0.10,0.08,0.00,0.00,-0.00,31.04,-31.42,31.54,0.22,-0.28,0.06
-0.10,0.09,0.08,0.00,0.00,-0.00,29.20,-31.04,31.42,0.21,-0.26,0.05
-0.10,0.09,0.08,0.00,0.00,-0.00,28.87,-32.19,31.17,0.21,-0.26,0.05
-0.10,0.09,0.07,0.00,0.00,-0.00,29.09,-32.06,31.17,0.20,-0.24,0.04
-0.09,0.08,0.07,0.00,0.00,-0.00,30.80,-31.67,31.67,0.19,-0.23,0.04
-0.09,0.08,0.06,0.00,0.00,-0.00,30.44,-31.04,32.45,0.18,-0.21,0.03
-0.09,0.07,0.06,0.00,0.00,-0.00,29.31,-31.80,31.29,0.17,-0.20,0.03
-0.08,0.07,0.06,0.00,0.00,-0.00,28.35,-31.93,31.54,0.16,-0.19,0.03
-0.08,0.06,0.05,0.00,0.00,-0.00,29.53,-30.80,32.32,0.15,-0.18,0.03
-0.07,0.06,0.05,0.00,0.00,-0.00,30.09,-32.06,32.45,0.14,-0.17,0.03
-0.07,0.06,0.05,0.00,0.00,-0.00,32.59,-32.19,32.32,0.13,-0.16,0.03
-0.07,0.05,0.05,0.00,0.00,-0.00,31.17,-32.59,32.32,0.12,-0.15,0.03
-0.06,0.05,0.05,0.00,0.00,-0.00,31.04,-31.80,33.00,0.12,-0.15,0.03
-0.06,0.05,0.05,0.00,0.00,-0.00,30.56,-32.45,32.45,0.11,-0.15,0.03
-0.06,0.04,0.04,0.00,0.00,-0.00,33.42,-31.93,33.42,0.10,-0.14,0.04
-0.06,0.04,0.04,0.00,0.00,-0.00,29.86,-32.59,33.28,0.10,-0.14,0.04
-0.05,0.04,0.04,0.00,0.00,-0.00,30.32,-31.17,35.70,0.09,-0.13,0.04
-0.05,0.04,0.04,0.00,0.00,-0.00,29.53,-33.56,32.72,0.09,-0.13,0.04
-0.05,0.04,0.04,0.00,0.00,-0.00,30.68,-32.72,32.86,0.09,-0.12,0.04
-0.05,0.04,0.04,0.00,0.00,-0.00,30.92,-32.72,33.28,0.09,-0.12,0.03
-0.05,0.04,0.04,0.00,0.00,-0.00,32.45,-32.59,34.45,0.08,-0.11,0.03
-0.04,0.03,0.03,0.00,0.00,-0.00,32.86,-32.86,33.28,0.08,-0.11,0.03
-0.04,0.03,0.03,0.00,0.00,-0.00,29.31,-32.72,33.56,0.07,-0.10,0.03
-0.04,0.03,0.03,0.00,0.00,-0.00,33.00,-33.14,34.00,0.07,-0.10,0.03
-0.04,0.03,0.03,0.00,0.00,-0.00,32.86,-33.14,34.45,0.06,-0.10,0.03
-0.04,0.03,0.03,0.00,0.00,-0.00,32.72,-33.14,33.71,0.06,-0.09,0.03
-0.03,0.02,0.03,0.00,0.00,-0.00,31.29,-33.00,34.15,0.06,-0.09,0.03
-0.03,0.02,0.03,0.00,0.00,-0.00,31.17,-32.86,34.45,0.05,-0.08,0.03
-0.03,0.02,0.03,-0.00,0.00,0.00,31.93,-32.86,34.15,0.05,-0.08,0.03
-0.03,0.02,0.03,-0.00,0.00,-0.00,32.06,-32.59,33.85,0.05,-0.08,0.04
-0.03,0.02,0.03,-0.00,0.00,-0.00,32.59,-33.14,34.45,0.04,-0.09,0.04
-0.03,0.02,0.03,-0.00,0.00,0.00,32.06,-33.14,34.30,0.04,-0.09,0.05
-0.03,0.02,0.04,-0.00,0.00,-0.00,32.19,-33.28,33.85,0.04,-0.09,0.05
-0.03,0.02,0.04,-0.00,0.00,0.00,33.42,-33.56,34.91,0.04,-0.10,0.06
-0.03,0.02,0.04,-0.00,-0.00,0.00,32.32,-33.00,35.06,0.04,-0.11,0.07
-0.03,0.02,0.05,-0.00,-0.00,-0.00,33.56,-33.56,33.42,0.04,-0.12,0.07
-0.03,0.02,0.05,-0.00,-0.00,-0.00,34.00,-34.15,34.60,0.04,-0.12,0.08
-0.03,0.02,0.05,-0.00,-0.00,-0.00,29.98,-34.15,34.15,0.05,-0.13,0.08
-0.03,0.02,0.05,-0.00,-0.00,-0.00,31.04,-33.85,34.30,0.05,-0.13,0.09
-0.03,0.02,0.06,-0.00,-0.00,-0.00,31.93,-33.71,35.06,0.05,-0.14,0.09
-0.03,0.02,0.06,-0.00,0.00,-0.00,33.56,-33.85,34.75,0.05,-0.15,0.10
-0.03,0.02,0.06,-0.00,0.00,-0.00,32.72,-34.00,34.60,0.05,-0.15,0.10
-0.03,0.02,0.06,-0.00,0.00,-0.00,31.42,-33.85,34.75,0.04,-0.15,0.10
-0.03,0.02,0.06,0.00,0.00,-0.00,29.98,-34.15,34.91,0.04,-0.14,0.10
-0.03,0.02,0.06,0.00,0.00,-0.00,32.72,-35.22,34.91,0.04,-0.14,0.10
-0.02,0.01,0.06,0.00,0.00,-0.00,32.72,-34.30,35.22,0.03,-0.14,0.11
-0.02,0.01,0.06,0.00,0.00,-0.00,31.42,-34.15,35.38,0.03,-0.14,0.11
-0.02,0.01,0.06,0.00,0.00,-0.00,33.42,-34.00,35.06,0.02,-0.13,0.11
-0.02,0.01,0.06,0.00,0.00,-0.00,33.28,-34.75,35.06,0.01,-0.12,0.10
-0.01,0.00,0.05,0.00,0.00,-0.00,32.19,-34.30,36.03,0.00,-0.11,0.10
-0.01,-0.00,0.05,0.00,0.00,-0.00,31.42,-35.54,35.06,-0.00,-0.10,0.10
-0.01,-0.00,0.05,0.00,0.00,-0.00,33.00,-34.30,35.06,-0.01,-0.09,0.10
-0.01,-0.01,0.05,0.00,0.00,-0.00,30.21,-32.59,35.86,-0.02,-0.09,0.10
-0.00,-0.01,0.04,0.00,0.00,-0.00,28.56,-34.00,34.91,-0.02,-0.08,0.10
-0.00,-0.01,0.04,0.00,0.00,-0.00,26.44,-34.45,35.86,-0.03,-0.07,0.10
-0.00,-0.01,0.04,0.00,0.00,-0.00,24.09,-34.75,34.75,-0.03,-0.06,0.09
-0.00,-0.02,0.03,0.00,0.00,-0.00,22.38,-34.60,35.22,-0.04,-0.05,0.09
-0.00,-0.02,0.03,0.00,0.00,-0.00,20.61,-34.45,36.03,-0.04,-0.04,0.08
-0.00,-0.02,0.03,0.00,0.00,-0.00,18.70,-34.15,35.06,-0.04,-0.03,0.07
0.00,-0.02,0.02,0.00,0.00,-0.00,17.38,-34.00,36.53,-0.04,-0.03,0.07
0.00,-0.02,0.02,0.00,0.00,-0.00,15.68,-36.19,36.36,-0.04,-0.02,0.06
0.00,-0.02,0.02,0.00,-0.00,-0.00,14.10,-34.75,35.38,-0.04,-0.01,0.05
0.00,-0.02,0.01,0.00,-0.00,-0.00,12.39,-34.60,35.86,-0.04,-0.01,0.05
0.00,-0.02,0.01,0.00,-0.00,-0.00,11.02,-34.30,34.45,-0.04,-0.00,0.04
0.00,-0.01,0.00,0.00,-0.00,0.00,9.01,-34.15,34.15,-0.03,0.01,0.03
0.00,-0.01,0.00,0.00,-0.00,0.00,8.09,-33.85,36.36,-0.03,0.01,0.02
0.00,-0.01,-0.00,0.00,-0.00,0.00,6.38,-31.29,36.19,-0.03,0.01,0.01
0.00,-0.01,-0.00,0.00,-0.00,0.00,5.55,-30.68,36.03,-0.02,0.01,0.01
0.00,-0.01,-0.00,0.00,-0.00,0.00,3.98,-29.09,35.06,-0.01,0.01,-0.00
-0.00,-0.00,-0.00,0.00,-0.00,0.00,3.33,-27.27,35.22,-0.00,0.01,-0.01
-0.00,0.00,-0.01,-0.00,-0.00,0.00,2.53,-25.42,34.91,0.01,0.01,-0.01
-0.01,0.01,-0.01,-0.00,-0.00,0.00,1.26,-24.39,34.00,0.01,0.00,-0.02
-0.01,0.01,-0.00,-0.00,-0.00,0.00,1.12,-22.77,31.80,0.03,-0.01,-0.02
-0.02,0.02,-0.00,-0.00,-0.00,0.00,1.12,-22.19,30.80,0.04,-0.01,-0.03
-0.02,0.02,-0.00,-0.00,-0.00,0.00,2.79,-22.25,28.87,0.05,-0.02,-0.03
-0.02,0.02,-0.00,-0.00,-0.00,0.00,4.23,-22.77,26.99,0.05,-0.02,-0.03
-0.03,0.02,0.00,-0.00,-0.00,0.00,4.93,-23.10,25.67,0.05,-0.03,-0.03
-0.03,0.02,0.00,-0.00,0.00,0.00,6.17,-23.73,24.24,0.05,-0.03,-0.02
-0.03,0.02,0.00,-0.00,0.00,0.00,6.84,-23.73,22.63,0.05,-0.04,-0.02
-0.03,0.02,0.01,0.00,0.00,-0.00,7.90,-24.32,20.45,0.05,-0.04,-0.01
-0.03,0.02,0.01,0.00,0.00,-0.00,8.63,-24.54,19.30,0.04,-0.03,-0.01
-0.03,0.02,0.01,0.00,0.00,-0.00,9.04,-26.44,18.35,0.04,-0.03,-0.01
-0.02,0.01,0.01,0.00,0.00,-0.00,10.25,-25.42,17.11,0.03,-0.03,-0.00
-0.02,0.01,0.01,0.00,0.00,-0.00,10.42,-25.50,16.13,0.02,-0.02,0.00
-0.02,0.01,0.01,0.00,0.00,-0.00,11.81,-25.92,15.74,0.02,-0.02,0.00
-0.01,0.00,0.01,-0.00,0.00,-0.00,12.25,-26.09,15.80,0.01,-0.02,0.01
-0.01,-0.00,0.01,-0.00,0.00,-0.00,13.02,-26.53,16.89,-0.00,-0.02,0.02
-0.01,-0.01,0.01,-0.00,0.00,-0.00,12.81,-27.18,16.68,-0.01,-0.02,0.03
-0.00,-0.01,0.02,-0.00,0.00,-0.00,12.01,-27.08,16.93,-0.02,-0.02,0.04
0.00,-0.01,0.02,-0.00,0.00,-0.00,10.12,-27.18,18.06,-0.03,-0.03,0.06
0.01,-0.02,0.02,-0.00,0.00,-0.00,9.28,-27.65,18.14,-0.04,-0.03,0.06
0.01,-0.02,0.02,-0.00,0.00,-0.00,7.33,-27.85,18.39,-0.05,-0.02,0.07
0.01,-0.03,0.02,-0.00,0.00,-0.00,6.08,-27.56,18.83,-0.06,-0.02,0.08
0.01,-0.03,0.02,0.00,0.00,-0.00,5.19,-28.25,19.68,-0.07,-0.01,0.08
0.01,-0.03,0.02,0.00,0.00,-0.00,-3.58,-29.20,19.93,-0.08,-0.00,0.08
0.01,-0.04,0.02,0.00,0.00,-0.00,-2.75,-28.25,20.45,-0.08,0.01,0.08
0.01,-0.04,0.01,0.00,0.00,0.00,-1.62,-27.85,21.06,-0.09,0.01,0.08
0.01,-0.04,0.01,0.00,0.00,0.00,-1.62,-26.81,21.40,-0.09,0.02,0.07
0.01,-0.04,0.01,-0.00,0.00,0.00,-1.62,-24.54,21.00,-0.10,0.02,0.07
0.01,-0.04,0.01,-0.00,0.00,0.00,-2.01,-23.17,21.88,-0.10,0.02,0.08
0.01,-0.04,0.02,-0.00,-0.00,0.00,-2.72,-21.11,22.83,-0.09,0.01,0.08
0.01,-0.04,0.02,-0.00,-0.00,0.00,-3.80,-20.56,22.25,-0.09,0.00,0.09
0.00,-0.04,0.03,-0.00,-0.00,0.00,-4.87,-18.35,22.90,-0.09,-0.01,0.10
-0.00,-0.04,0.04,-0.00,-0.00,0.00,-5.78,-17.89,23.51,-0.08,-0.03,0.11
-0.01,-0.03,0.04,-0.00,-0.00,0.00,-6.70,-18.70,23.44,-0.08,-0.05,0.13
-0.01,-0.03,0.05,-0.00,-0.00,0.00,-7.72,-18.61,24.24,-0.07,-0.06,0.13
-0.02,-0.03,0.06,-0.00,-0.00,0.00,-8.66,-19.25,24.93,-0.07,-0.08,0.15
-0.02,-0.03,0.06,-0.00,-0.00,0.00,-9.33,-19.63,24.32,-0.07,-0.08,0.15
-0.03,-0.03,0.06,-0.00,-0.00,0.00,-10.20,-20.19,24.85,-0.06,-0.09,0.15
-0.03,-0.03,0.06,-0.00,-0.00,0.00,-10.94,-20.61,26.36,-0.06,-0.10,0.16
-0.04,-0.03,0.07,-0.00,-0.00,0.00,-11.25,-21.28,24.78,-0.06,-0.11,0.16
-0.04,-0.02,0.07,-0.00,-0.00,0.00,-11.90,-21.06,26.27,-0.06,-0.11,0.17
-0.04,-0.02,0.07,-0.00,-0.00,0.00,-12.79,-21.70,26.71,-0.05,-0.12,0.18
-0.05,-0.02,0.08,-0.00,0.00,0.00,-13.38,-22.25,27.56,-0.05,-0.13,0.18
-0.05,-0.02,0.08,0.00,0.00,0.00,-14.10,-22.83,26.62,-0.05,-0.13,0.18
-0.05,-0.02,0.08,0.00,0.00,-0.00,-14.54,-22.77,26.90,-0.05,-0.13,0.18
-0.04,-0.02,0.07,0.00,-0.00,-0.00,-15.46,-23.87,27.85,-0.05,-0.12,0.17
-0.04,-0.02,0.07,0.00,-0.00,-0.00,-16.06,-24.39,28.35,-0.05,-0.11,0.16
-0.03,-0.02,0.06,0.00,-0.00,-0.00,-16.43,-23.87,29.53,-0.04,-0.10,0.14
-0.03,-0.02,0.06,0.00,-0.00,-0.00,-17.00,-24.78,28.87,-0.04,-0.09,0.13
-0.02,-0.01,0.05,0.00,-0.00,-0.00,-17.34,-25.34,28.05,-0.03,-0.08,0.11
-0.02,-0.01,0.04,0.00,-0.00,-0.00,-17.69,-25.25,28.56,-0.02,-0.06,0.09
-0.01,-0.01,0.03,0.00,-0.00,-0.00,-18.31,-26.01,28.15,-0.02,-0.04,0.06
0.03,0.03,0.00,-0.03,-0.03,-0.03,-18.70,-24.93,29.53,0.06,-0.02,-0.04
0.00,-0.00,0.00,0.00,-0.00,-0.00,-19.63,-26.44,28.77,-0.01,-0.01,0.01
0.01,-0.00,-0.00,0.00,-0.00,-0.00,-18.22,-26.62,28.66,-0.01,0.00,0.00
0.01,-0.00,-0.01,0.00,-0.00,-0.00,-17.77,-25.75,27.75,-0.00,0.02,-0.02
0.01,0.00,-0.02,0.00,-0.00,-0.00,-17.15,-24.62,27.18,0.00,0.04,-0.04
0.02,-0.00,-0.03,0.00,-0.00,0.00,-17.07,-22.83,25.92,-0.00,0.06,-0.06
0.01,-0.00,-0.03,0.00,-0.00,0.00,-16.47,-21.40,23.59,-0.00,0.06,-0.06
0.01,0.00,-0.03,0.00,-0.00,0.00,-16.09,-19.44,22.50,0.00,0.07,-0.07
0.01,0.00,-0.03,-0.00,-0.00,0.00,-15.58,-17.85,21.52,0.00,0.07,-0.07
0.01,0.00,-0.03,-0.00,-0.00,0.00,-14.85,-16.19,19.63,0.01,0.06,-0.06
0.00,0.01,-0.03,-0.00,-0.00,0.00,-13.59,-14.74,18.01,0.01,0.04,-0.06
0.00,0.01,-0.02,-0.00,-0.00,0.00,-12.69,-13.68,17.19,0.02,0.04,-0.05
-0.00,0.01,-0.02,-0.00,-0.00,0.00,-11.12,-11.65,15.40,0.02,0.02,-0.04
-0.01,0.01,-0.01,-0.00,-0.00,0.00,-9.44,-9.90,14.02,0.03,-0.00,-0.03
-0.01,0.02,0.00,-0.00,-0.00,0.00,-8.22,-8.98,12.65,0.04,-0.03,-0.01
-0.01,0.02,0.01,-0.00,-0.00,0.00,-6.94,-8.86,11.52,0.04,-0.04,-0.00
-0.02,0.02,0.02,-0.00,-0.00,0.00,-5.33,-10.01,10.38,0.05,-0.07,0.02
-0.02,0.03,0.03,-0.00,-0.00,0.00,-4.32,-10.69,9.90,0.06,-0.09,0.03
-0.02,0.03,0.04,-0.00,-0.00,0.00,-2.94,-11.37,10.54,0.06,-0.11,0.05
-0.02,0.03,0.05,-0.00,-0.00,0.00,1.93,-12.10,11.38,0.07,-0.13,0.07
-0.03,0.03,0.05,-0.00,-0.00,0.00,1.93,-12.63,11.85,0.07,-0.14,0.08
-0.03,0.03,0.06,-0.00,-0.00,0.00,1.93,-13.31,12.57,0.07,-0.16,0.09
-0.03,0.03,0.07,-0.00,0.00,0.00,0.67,-13.95,13.47,0.07,-0.18,0.11
-0.03,0.03,0.08,-0.00,0.00,0.00,2.28,-14.54,13.45,0.07,-0.19,0.12
-0.03,0.03,0.08,-0.00,0.00,0.00,3.90,-14.96,14.20,0.06,-0.20,0.13
-0.03,0.03,0.09,-0.00,0.00,0.00,4.72,-15.83,14.90,0.06,-0.21,0.15
-0.03,0.03,0.10,-0.00,0.00,0.00,5.61,-16.57,15.61,0.06,-0.22,0.16
-0.03,0.02,0.10,-0.00,0.00,0.00,6.44,-17.19,16.03,0.06,-0.22,0.17
-0.03,0.02,0.10,-0.00,0.00,0.00,7.62,-17.45,16.96,0.05,-0.23,0.18
-0.03,0.02,0.11,-0.00,0.00,0.00,8.12,-17.69,17.53,0.05,-0.24,0.19
-0.03,0.02,0.11,-0.00,0.00,0.00,8.96,-18.44,17.85,0.05,-0.25,0.20
-0.03,0.02,0.12,-0.00,0.00,0.00,9.87,-18.74,18.48,0.05,-0.25,0.21
-0.03,0.02,0.12,-0.00,0.00,0.00,10.33,-19.30,19.02,0.05,-0.26,0.21
-0.03,0.02,0.12,-0.00,0.00,0.00,10.53,-19.78,18.79,0.05,-0.26,0.22
-0.03,0.02,0.12,-0.00,0.00,0.00,11.62,-20.24,19.73,0.05,-0.27,0.22
-0.03,0.02,0.12,-0.00,0.00,0.00,12.43,-20.67,20.29,0.04,-0.26,0.22
-0.03,0.02,0.12,0.00,0.00,0.00,12.94,-21.17,20.09,0.04,-0.26,0.22
-0.03,0.02,0.11,0.00,0.00,0.00,13.59,-21.82,20.45,0.04,-0.25,0.21
-0.03,0.02,0.11,0.00,0.00,0.00,13.61,-22.06,21.64,0.04,-0.24,0.20
-0.03,0.01,0.10,0.00,0.00,0.00,14.31,-21.70,21.52,0.03,-0.22,0.19
-0.03,0.01,0.09,0.00,0.00,0.00,15.02,-22.44,22.12,0.03,-0.20,0.17
-0.03,0.01,0.09,0.00,-0.00,0.00,15.28,-22.90,22.25,0.03,-0.20,0.17
-0.03,0.01,0.08,0.00,-0.00,0.00,16.16,-24.09,21.88,0.03,-0.18,0.15
-0.03,0.01,0.08,0.00,-0.00,0.00,16.71,-23.17,23.31,0.03,-0.17,0.14
-0.04,0.01,0.07,0.00,-0.00,0.00,16.78,-24.85,23.44,0.03,-0.16,0.13
-0.04,0.01,0.07,0.00,-0.00,0.00,17.57,-23.59,23.51,0.03,-0.16,0.13
-0.04,0.01,0.07,0.00,-0.00,0.00,18.01,-24.62,24.02,0.03,-0.15,0.12
-0.04,0.02,0.07,0.00,-0.00,0.00,18.93,-24.09,24.70,0.04,-0.15,0.11
-0.04,0.02,0.06,0.00,-0.00,0.00,18.66,-24.62,24.47,0.04,-0.15,0.11
-0.04,0.02,0.06,0.00,-0.00,0.00,19.49,-25.09,25.25,0.04,-0.15,0.11
-0.04,0.02,0.06,-0.00,-0.00,0.00,19.20,-25.17,25.67,0.04,-0.15,0.11
-0.04,0.02,0.06,-0.00,-0.00,-0.00,20.72,-25.92,25.25,0.04,-0.15,0.11
-0.04,0.02,0.07,-0.00,-0.00,-0.00,19.88,-25.92,25.58,0.05,-0.16,0.11
-0.04,0.02,0.07,-0.00,-0.00,-0.00,21.70,-26.01,25.84,0.05,-0.16,0.11
-0.04,0.02,0.07,-0.00,-0.00,-0.00,20.89,-27.18,25.84,0.05,-0.16,0.11
-0.04,0.02,0.07,-0.00,-0.00,-0.00,21.40,-26.99,26.62,0.05,-0.16,0.11
-0.04,0.02,0.07,-0.00,0.00,-0.00,23.37,-26.62,27.18,0.05,-0.16,0.12
-0.04,0.02,0.07,-0.00,0.00,-0.00,24.54,-26.99,27.65,0.05,-0.16,0.12
-0.03,0.02,0.07,-0.00,0.00,-0.00,24.32,-29.20,26.90,0.04,-0.16,0.12
-0.03,0.02,0.07,-0.00,0.00,-0.00,21.46,-29.09,27.46,0.04,-0.16,0.13
-0.03,0.01,0.07,-0.00,0.00,-0.00,23.17,-28.05,27.46,0.03,-0.16,0.13
-0.02,0.01,0.07,-0.00,0.00,-0.00,22.96,-28.35,28.25,0.02,-0.16,0.14
